# cycle i_ni i_router o_ni o_router vnet flit
201 14 14 38 8 0 8
201 8 8 50 20 0 8
201 20 20 31 1 0 8
201 1 1 37 7 0 8
201 7 7 41 11 0 8
201 11 11 40 10 0 8
201 10 10 45 15 0 8
201 15 15 47 17 0 8
201 17 17 42 12 0 8
201 12 12 49 19 0 8
201 19 19 57 27 0 8
201 27 27 30 0 0 8
201 0 0 32 2 0 8
201 2 2 56 26 0 8
201 26 26 55 25 0 8
201 25 25 34 4 0 8
201 4 4 36 6 0 8
201 6 6 33 3 0 8
201 3 3 51 21 0 8
209 9 9 52 22 0 8
209 22 22 43 13 0 8
209 13 13 54 24 0 8
209 24 24 48 18 0 8
209 18 18 35 5 0 8
209 5 5 53 23 0 8
209 23 23 44 14 0 8
209 14 14 38 8 0 8
209 8 8 50 20 0 8
209 20 20 31 1 0 8
209 1 1 37 7 0 8
209 7 7 41 11 0 8
209 11 11 40 10 0 8
209 10 10 45 15 0 8
209 15 15 47 17 0 8
209 17 17 42 12 0 8
209 12 12 49 19 0 8
209 19 19 57 27 0 8
209 27 27 30 0 0 8
209 0 0 32 2 0 8
209 2 2 56 26 0 8
209 26 26 55 25 0 8
209 25 25 34 4 0 8
209 4 4 36 6 0 8
209 6 6 33 3 0 8
209 3 3 51 21 0 8
217 9 9 52 22 0 8
217 22 22 43 13 0 8
217 13 13 54 24 0 8
217 24 24 48 18 0 8
217 18 18 35 5 0 8
217 5 5 53 23 0 8
217 23 23 44 14 0 8
217 14 14 38 8 0 8
217 8 8 50 20 0 8
217 20 20 31 1 0 8
217 1 1 37 7 0 8
217 7 7 41 11 0 8
217 11 11 40 10 0 8
217 10 10 45 15 0 8
217 15 15 47 17 0 8
217 17 17 42 12 0 8
217 12 12 49 19 0 8
217 19 19 57 27 0 8
217 27 27 30 0 0 8
217 0 0 32 2 0 8
217 2 2 56 26 0 8
217 26 26 55 25 0 8
217 25 25 34 4 0 8
217 4 4 36 6 0 8
217 6 6 33 3 0 8
217 3 3 51 21 0 8
225 9 9 52 22 0 8
225 22 22 43 13 0 8
225 13 13 54 24 0 8
225 24 24 48 18 0 8
225 18 18 35 5 0 8
225 5 5 53 23 0 8
225 23 23 44 14 0 8
225 14 14 38 8 0 8
225 8 8 50 20 0 8
225 20 20 31 1 0 8
225 1 1 37 7 0 8
225 7 7 41 11 0 8
225 11 11 40 10 0 8
225 10 10 45 15 0 8
225 15 15 47 17 0 8
225 17 17 42 12 0 8
225 12 12 49 19 0 8
225 19 19 57 27 0 8
225 27 27 30 0 0 8
225 0 0 32 2 0 8
225 2 2 56 26 0 8
225 26 26 55 25 0 8
225 25 25 34 4 0 8
225 4 4 36 6 0 8
225 6 6 33 3 0 8
225 3 3 51 21 0 8
233 9 9 52 22 0 8
233 22 22 43 13 0 8
233 13 13 54 24 0 8
233 24 24 48 18 0 8
233 18 18 35 5 0 8
233 5 5 53 23 0 8
233 23 23 44 14 0 8
233 14 14 38 8 0 8
233 8 8 50 20 0 8
233 20 20 31 1 0 8
233 1 1 37 7 0 8
233 7 7 41 11 0 8
233 11 11 40 10 0 8
233 10 10 45 15 0 8
233 15 15 47 17 0 8
233 17 17 42 12 0 8
233 12 12 49 19 0 8
233 19 19 57 27 0 8
233 27 27 30 0 0 8
233 0 0 32 2 0 8
233 2 2 56 26 0 8
233 26 26 55 25 0 8
233 25 25 34 4 0 8
233 4 4 36 6 0 8
233 6 6 33 3 0 8
233 3 3 51 21 0 8
241 9 9 52 22 0 8
241 22 22 43 13 0 8
241 13 13 54 24 0 8
241 24 24 48 18 0 8
241 18 18 35 5 0 8
241 5 5 53 23 0 8
241 23 23 44 14 0 8
241 14 14 38 8 0 8
241 8 8 50 20 0 8
241 20 20 31 1 0 8
241 1 1 37 7 0 8
241 7 7 41 11 0 8
241 11 11 40 10 0 8
241 10 10 45 15 0 8
241 15 15 47 17 0 8
241 17 17 42 12 0 8
241 12 12 49 19 0 8
241 19 19 57 27 0 8
241 27 27 30 0 0 8
241 0 0 32 2 0 8
241 2 2 56 26 0 8
241 26 26 55 25 0 8
241 25 25 34 4 0 8
241 4 4 36 6 0 8
241 6 6 33 3 0 8
241 3 3 51 21 0 8
249 9 9 52 22 0 8
249 22 22 43 13 0 8
249 13 13 54 24 0 8
249 24 24 48 18 0 8
249 18 18 35 5 0 8
249 5 5 53 23 0 8
249 23 23 44 14 0 8
249 14 14 38 8 0 8
249 8 8 50 20 0 8
249 20 20 31 1 0 8
249 1 1 37 7 0 8
249 7 7 41 11 0 8
249 11 11 40 10 0 8
249 10 10 45 15 0 8
249 15 15 47 17 0 8
249 17 17 42 12 0 8
249 12 12 49 19 0 8
249 19 19 57 27 0 8
249 27 27 30 0 0 8
249 0 0 32 2 0 8
249 2 2 56 26 0 8
249 26 26 55 25 0 8
249 25 25 34 4 0 8
249 4 4 36 6 0 8
249 6 6 33 3 0 8
249 3 3 51 21 0 8
257 9 9 52 22 0 8
257 22 22 43 13 0 8
257 13 13 54 24 0 8
257 24 24 48 18 0 8
257 18 18 35 5 0 8
257 5 5 53 23 0 8
257 23 23 44 14 0 8
257 14 14 38 8 0 8
257 8 8 50 20 0 8
257 20 20 31 1 0 8
257 1 1 37 7 0 8
257 7 7 41 11 0 8
257 11 11 40 10 0 8
257 10 10 45 15 0 8
257 15 15 47 17 0 8
257 17 17 42 12 0 8
257 12 12 49 19 0 8
257 19 19 57 27 0 8
257 27 27 30 0 0 8
257 0 0 32 2 0 8
257 2 2 56 26 0 8
257 26 26 55 25 0 8
257 6 6 33 3 0 8
257 3 3 51 21 0 8
265 9 9 52 22 0 8
265 22 22 43 13 0 8
265 13 13 54 24 0 8
265 24 24 48 18 0 8
265 18 18 35 5 0 8
265 5 5 53 23 0 8
265 23 23 44 14 0 8
265 14 14 38 8 0 8
265 8 8 50 20 0 8
265 20 20 31 1 0 8
265 1 1 37 7 0 8
265 7 7 41 11 0 8
265 11 11 40 10 0 8
265 10 10 45 15 0 8
265 15 15 47 17 0 8
265 17 17 42 12 0 8
265 12 12 49 19 0 8
265 19 19 57 27 0 8
265 27 27 30 0 0 8
265 0 0 32 2 0 8
265 2 2 56 26 0 8
265 26 26 55 25 0 8
265 6 6 33 3 0 8
265 3 3 51 21 0 8
273 9 9 52 22 0 8
273 22 22 43 13 0 8
273 13 13 54 24 0 8
273 24 24 48 18 0 8
273 18 18 35 5 0 8
273 5 5 53 23 0 8
273 23 23 44 14 0 8
273 14 14 38 8 0 8
273 8 8 50 20 0 8
273 20 20 31 1 0 8
273 1 1 37 7 0 8
273 7 7 41 11 0 8
273 11 11 40 10 0 8
273 10 10 45 15 0 8
273 15 15 47 17 0 8
273 17 17 42 12 0 8
273 12 12 49 19 0 8
273 19 19 57 27 0 8
273 27 27 30 0 0 8
273 0 0 32 2 0 8
273 2 2 56 26 0 8
273 26 26 55 25 0 8
273 6 6 33 3 0 8
273 3 3 51 21 0 8
281 9 9 52 22 0 8
281 22 22 43 13 0 8
281 13 13 54 24 0 8
281 24 24 48 18 0 8
281 18 18 35 5 0 8
281 5 5 53 23 0 8
281 23 23 44 14 0 8
281 14 14 38 8 0 8
281 8 8 50 20 0 8
281 20 20 31 1 0 8
281 1 1 37 7 0 8
281 7 7 41 11 0 8
281 11 11 40 10 0 8
281 10 10 45 15 0 8
281 15 15 47 17 0 8
281 17 17 42 12 0 8
281 12 12 49 19 0 8
281 19 19 57 27 0 8
281 27 27 30 0 0 8
281 0 0 32 2 0 8
281 2 2 56 26 0 8
281 26 26 55 25 0 8
281 6 6 33 3 0 8
281 3 3 51 21 0 8
289 9 9 52 22 0 8
289 22 22 43 13 0 8
289 13 13 54 24 0 8
289 24 24 48 18 0 8
289 18 18 35 5 0 8
289 5 5 53 23 0 8
289 23 23 44 14 0 8
289 14 14 38 8 0 8
289 8 8 50 20 0 8
289 20 20 31 1 0 8
289 1 1 37 7 0 8
289 7 7 41 11 0 8
289 11 11 40 10 0 8
289 10 10 45 15 0 8
289 15 15 47 17 0 8
289 17 17 42 12 0 8
289 12 12 49 19 0 8
289 19 19 57 27 0 8
289 27 27 30 0 0 8
289 0 0 32 2 0 8
289 2 2 56 26 0 8
289 26 26 55 25 0 8
289 6 6 33 3 0 8
289 3 3 51 21 0 8
297 9 9 52 22 0 8
297 22 22 43 13 0 8
297 13 13 54 24 0 8
297 24 24 48 18 0 8
297 18 18 35 5 0 8
297 5 5 53 23 0 8
297 23 23 44 14 0 8
297 14 14 38 8 0 8
297 8 8 50 20 0 8
297 20 20 31 1 0 8
297 1 1 37 7 0 8
297 7 7 41 11 0 8
297 11 11 40 10 0 8
297 10 10 45 15 0 8
297 15 15 47 17 0 8
297 17 17 42 12 0 8
297 12 12 49 19 0 8
297 19 19 57 27 0 8
297 27 27 30 0 0 8
297 0 0 32 2 0 8
297 2 2 56 26 0 8
297 26 26 55 25 0 8
297 6 6 33 3 0 8
